25	17	84
61	-1	-1	-1	-1	-1	-1	-1	-1	-1	71&24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	18	72	9	0&63&57	69	60&1&72	8	28&8&11	53	33&38&31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	22	34&8	69&52	73	11&23&27	54	0&62&39	79	64&62&49	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	2	56	35	72	41	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	35	1	53	10	17	60&19	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	27	13	19	43	23	49	52&72	-1	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	42	-1	-1	-1	3	0	78	3	64&75	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	72	-1	-1	15	38	-1	43	-1	0&58	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	72	-1	-1	-1	9	-1	56	-1	5	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	
-1	16	-1	-1	-1	-1	32	-1	21	54	33	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	50	-1	-1	3	82	10&40	-1	-1	-1	-1	-1	-1	-1	57	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	46	-1	26	-1	39	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	72	-1	-1	-1	-1	-1	
-1	-1	-1	-1	0	40	-1	-1	22	-1	6&69	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	
-1	78	-1	-1	-1	50	-1	-1	24	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	
-1	-1	49	-1	-1	-1	22	-1	-1	-1	63	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72	-1	-1	
-1	17	-1	-1	-1	-1	15	-1	8	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	
-1	29	7	-1	37	-1	-1	-1	-1	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	

