25	17	84
10	-1	-1	-1	-1	-1	-1	-1	-1	-1	40&45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	46	73	15	75&51&69	66	52&83&78	10	4&5&74	77	63&60&1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	67	34&13	48&15	71	14&76&71	61	56&71&11	34	47&72&0	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	78	79	66	53	19	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	28	34	65	8	60	57&83	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	3	48	50	78	62	1	3&5	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	36	-1	-1	-1	25	74	40	1	17&44	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	6	-1	-1	55	9	-1	2	-1	47&81	-1	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	72	-1	-1	-1	76	-1	8	-1	52	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	
-1	26	-1	-1	-1	-1	55	-1	33	40	68	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	47	-1	-1	66	42	45&5	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	64	-1	33	-1	66	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	-1	-1	-1	-1	
-1	-1	-1	-1	43	8	-1	-1	1	-1	51&4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	
-1	7	-1	-1	-1	41	-1	-1	48	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	-1	-1	
-1	-1	82	-1	-1	-1	11	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	-1	
-1	16	-1	-1	-1	-1	49	-1	49	-1	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	
-1	57	16	-1	23	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	

